employee_id;employee_name;designation;salary;retirement;other_benefits;total_benefits;total_compensation
24076;Ashley Dorsey;Lieutenant, Fire Suppression;135902.97;28817.11;2996.17;47602.25;226389.88
2442;Wendy Cantrell;Lieutenant, Fire Suppression;135902.93;29979.57;3545.08;49313.62;257907.75
24889;Morgan Lee;Lieutenant, Fire Suppression;135902.99;28925.75;3096.94;47811.66;233128.6
25125;Kathleen Mullins;Lieutenant, Fire Suppression;135902.96;29032.94;3002.95;47824.86;224788.8
25140;Mr. Ronald Rodriguez;Lieutenant, Fire Suppression;135902.92;27357.98;2722.18;45869.13;218025.04
25283;Jeremy Johnson;Lieutenant, Fire Suppression;134667.56;28684.79;4214.43;48544.65;295554.28
25285;Susan Gibson;Lieutenant, Fire Suppression;135902.96;27995.45;3023.66;46808.08;225816.78
25551;Christine Ramos;Lieutenant, Fire Suppression;5014;1024.19;sty.81;1504.45;105256.64
25938;Zachary Smith;Lieutenant, Fire Suppression;142097.2;29512.61;3450.87;47699.85;257120.71
26182;Ruben Brown;Lieutenant, Fire Suppression;135902.97;28355.66;2621.19;46765.82;201100
26184;Angela Morgan;Lieutenant, Fire Suppression;135902.99;30117.05;2886.01;48792.03;221839.53
26989;Lisa Hunt;Lieutenant, Fire Suppression;135902.96;27287.35;2897.83;45974.15;227863.11
27211;Heidi Valencia;Lieutenant, Fire Suppression;135902.96;28890.85;3748.99;48428.81;269017.76
27320;Ms. Veronica Joseph;Lieutenant, Fire Suppression;135902.95;27293.49;2829.11;45911.57;215473.62
27410;Jeremy Stewart;Lieutenant, Fire Suppression;135377.77;28748.18;4524.43;46836.77;313039.82
28064;Steven Dougherty;Lieutenant, Fire Suppression;134667.43;27022.52;2650.72;45318.67;203803.55
28636;Gary Rodriguez;Lieutenant, Fire Suppression;134667.5;29071.87;2959.35;47676.65;222902.38
29200;Pamela Wells;Lieutenant, Fire Suppression;135902.95;28890.86;2612.49;47292.32;204112.08
29260;Bethany Odonnell MD;Lieutenant, Fire Suppression;135902.99;28890.84;3230.98;47910.79;244396.82
29326;Karen Tucker;Lieutenant, Fire Suppression;134382.82;28067.89;3098.55;46778.8;235658.44
29666;Crystal Smith;Lieutenant, Fire Suppression;135902.96;28800.36;3374.49;47963.82;252831.33
30734;William Morris;Lieutenant, Fire Suppression;135902.96;28682.8;3329.01;47800.78;243684.97
30831;Briana Spencer;Lieutenant, Fire Suppression;135902.9;27255.75;3535.71;46580.43;257706.78
31303;Victoria Huerta;Lieutenant, Fire Suppression;135903;30280.72;2759.23;48828.92;214762.61
3148;Jonathan Li;Lieutenant, Fire Suppression;135902.99;28960.68;3374.75;48124.4;247658.85
31969;Mrs. Cheyenne Hooper;Lieutenant, Fire Suppression;134667.47;26989.64;2641.04;45276.11;201777.61
32088;James Hernandez;Lieutenant, Fire Suppression;135856.69;28522.63;1513.73;44102.9;202129.23
32220;Theodore Cochran;Lieutenant, Fire Suppression;137138.43;29507.49;2848.41;48288.4;215902.07
32496;Stephanie Hill;Lieutenant, Fire Suppression;11119.34;2541.88;219.7;4053.4;16739.21
32639;Richard Beck;Lieutenant, Fire Suppression;135903.03;30329.81;3923.4;50042.18;281303.72
32811;Dale Rocha;Lieutenant, Fire Suppression;135902.97;27243.53;2765.15;45797.65;214881.47
33387;Dr. Victoria Ramirez;Lieutenant, Fire Suppression;135902.94;29404.42;3603.64;48797.03;267203.65
33557;Mark Flores;Lieutenant, Fire Suppression;143467.91;30635.69;2905.51;49138.79;220111.58
34175;Keith Freeman;Lieutenant, Fire Suppression;135902.92;28890.84;2978.8;47658.61;222237.13
34484;Emily Matthews;Lieutenant, Fire Suppression;143252.1;32127.45;2918.97;50691.86;229099.71
34741;Kristin Russell;Lieutenant, Fire Suppression;135902.94;28927.1;3023.14;47739.21;231999.17
35003;Cynthia Estrada;Lieutenant, Fire Suppression;135902.97;29177.94;3653.55;48620.46;264957.14
35455;Donald Mcintyre;Lieutenant, Fire Suppression;134667.48;27789.26;2616.89;46051.58;200046.2
35820;Emily Jones;Lieutenant, Fire Suppression;135903;28925.76;3044.51;47759.24;229992.3
35969;Tara Ward;Lieutenant, Fire Suppression;149073.18;31317.53;2851.66;47661.58;215466.15
36262;Michelle Gilbert;Lieutenant, Fire Suppression;134667.51;28644.72;2700.77;46990.92;205919.82
36275;Gary Jefferson;Lieutenant, Fire Suppression;134667.46;28608.42;3763.87;48017.72;275849.91
36727;Jesse Poole;Lieutenant, Fire Suppression;135903;30479.26;3867.81;50136.04;277783.14
36743;Erica Edwards;Lieutenant, Fire Suppression;142488.24;29715.76;3077.63;47481.91;222338.43
36805;Destiny Willis;Lieutenant, Fire Suppression;135902.96;28890.84;2853.44;47533.25;215529.5
37365;Mitchell Figueroa DDS;Lieutenant, Fire Suppression;135902.97;28890.84;2972.42;47652.23;228928.64
37485;Jonathan Petty;Lieutenant, Fire Suppression;135902.93;28890.83;3935.97;48615.77;280323.31
37680;James Haas;Lieutenant, Fire Suppression;49421.7;10433.96;723.9;16455.3;73923.5
37909;Kristy Brown;Lieutenant, Fire Suppression;135902.93;27255.75;2431.08;45475.8;195426.22
38122;Alexandra Williams;Lieutenant, Fire Suppression;135378;27148.02;3009.59;43075.85;220170.33
38244;Stephen Carroll;Lieutenant, Fire Suppression;135491.17;29349.36;3351.51;48441.99;252017.76
38581;Michelle Riley;Lieutenant, Fire Suppression;148353.76;30024.7;2971.81;46967.36;227003.94
39136;Jessica Benitez MD;Lieutenant, Fire Suppression;142488.2;29695.03;3110.91;47494.47;231635.61
3972;Stephanie Jones;Lieutenant, Fire Suppression;135902.97;29091.11;3500.83;48380.91;254371.86
39904;Jacob Smith;Lieutenant, Fire Suppression;135902.95;28795.17;3077.48;47661.62;231258.41
40098;Mrs. Emily Simmons;Lieutenant, Fire Suppression;135503.44;28811.23;2882.68;47436.46;223434.15
40176;Jessica Salas;Lieutenant, Fire Suppression;80136;15611.26;211.8;22521.41;173639.92
40197;Eric Shelton;Lieutenant, Fire Suppression;135902.95;28760.29;2620.6;47169.86;201382.76
40393;Stacey Clark;Lieutenant, Fire Suppression;135440.73;28725.88;2456.79;46158.27;214008.05
40655;Gloria Garcia;Lieutenant, Fire Suppression;136207.77;28711.83;2663.01;47115.97;212797.83
41573;Joseph Taylor;Lieutenant, Fire Suppression;135377.77;28756.14;2800.32;45120.62;211051.8
41830;Michael Olson;Lieutenant, Fire Suppression;7412.88;1476.93;337.03;2675.17;24332.46
4313;Jeremy Hall;Lieutenant, Fire Suppression;135491.11;30005.11;583.3;46329.53;286077.26
43472;Christopher Bennett;Lieutenant, Fire Suppression;135902.94;28418.37;3402.17;47609.5;249992.84
4392;Jill Myers;Lieutenant, Fire Suppression;135378.05;27148.02;3122.94;43189.2;228037.77
43960;Daniel Pierce;Lieutenant, Fire Suppression;9883.84;2259.44;186.78;3594.51;14828.6
44112;Ruth Reed;Lieutenant, Fire Suppression;136243.75;27285.54;2761.56;45740.38;222026.03
44261;Brandon Garcia;Lieutenant, Fire Suppression;134667.51;29013.89;3545.06;48204.38;256797.51
44467;Kevin Smith;Lieutenant, Fire Suppression;134667.51;26910.55;3827.18;46383.16;274655.17
44634;Ashley Thompson;Lieutenant, Fire Suppression;134667.5;28644.71;3353.55;47643.69;245058.48
44725;Brian Crawford;Lieutenant, Fire Suppression;135902.96;28777.04;3541.83;48107.84;256510.52
44909;Donald Shaw;Lieutenant, Fire Suppression;135902.95;27255.75;3167.89;46212.61;229503.56
45050;Theresa Mack;Lieutenant, Fire Suppression;135903.01;28985.08;3788.07;48562.11;271587.87
45348;Christopher Brown;Lieutenant, Fire Suppression;135902.96;28890.84;2578.92;47258.73;205388.1
4554;Bryan Davis MD;Lieutenant, Fire Suppression;135378;27148.02;3281.88;43348.14;236459.64
45563;Crystal Blake;Lieutenant, Fire Suppression;135902.95;29326.31;3021.11;48136.39;228743.02
45628;Derek Oliver;Lieutenant, Fire Suppression;134667.46;27027.37;2300.23;44973.03;189979.88
45932;Justin Wilson;Lieutenant, Fire Suppression;62027.01;11644.08;1088.3;16081.56;81830.19
46464;Marie Wilson;Lieutenant, Fire Suppression;134925.96;28220.02;2177.85;44273.03;206769.88
46514;Damon Miller;Lieutenant, Fire Suppression;135902.95;28055.38;2857.52;46701.87;214938.51
46881;Lisa Barrett;Lieutenant, Fire Suppression;135424.26;27947.93;2081.57;44670.18;200118.04
47067;Stephen Smith DVM;Lieutenant, Fire Suppression;135902.98;29267.71;3294.16;48350.84;242695.6
47342;Rebecca Pierce;Lieutenant, Fire Suppression;135903.02;29487.3;5392.94;50669.21;371045
47872;Kara Miller;Lieutenant, Fire Suppression;154548;32161.68;439.78;45519.7;227859.53
48313;Caleb Robertson;Lieutenant, Fire Suppression;134667.5;29153.89;3818.01;48617.33;276400.41
48375;Patricia Pacheco;Lieutenant, Fire Suppression;135299.69;27847.7;1934.59;44231.59;216135.24
49525;Michael Kennedy;Lieutenant, Fire Suppression;134542.92;29137.03;3321.57;47912.65;243445.77
50116;Brandon Camacho;Lieutenant, Fire Suppression;135902.96;29818.01;3791.48;49398.46;278993.12
50190;Mr. Jonathan Martinez;Lieutenant, Fire Suppression;134667.49;28514.17;3867.44;48027.04;275583.93
50400;Felicia Johnson;Lieutenant, Fire Suppression;135198.21;30057.52;3212.77;48977.39;241210.81
50410;Kyle Sims;Lieutenant, Fire Suppression;110308;23288.53;288.15;34102.66;156992.02
51080;Mary Jones;Lieutenant, Fire Suppression;135902.97;28947.75;4152.74;48889.46;299596.45
51874;Emily Gilbert;Lieutenant, Fire Suppression;135902.96;27221.57;2874.84;45885.38;219796.94
5197;Emily Bridges;Lieutenant, Fire Suppression;135902.92;28927.11;3019.5;47735.58;231781.69
52239;Maria Thompson;Lieutenant, Fire Suppression;134667.51;28644.73;3275.65;47565.81;246679.51
53108;Cory Howard;Lieutenant, Fire Suppression;135902.92;28813.31;535.48;45137.76;265756.38
53138;Amanda Davies;Lieutenant, Fire Suppression;135902.99;27221.57;3511.08;46521.62;256199.66
53342;Carrie Navarro;Lieutenant, Fire Suppression;135902.89;27221.57;2491.06;45501.6;197982.61
53785;David Lee;Lieutenant, Fire Suppression;133864.45;28123.29;3561.12;46612.16;284579.7
54304;Nicholas Hernandez;Lieutenant, Fire Suppression;135902.96;28021.18;3492.15;47302.3;259151.46
54384;Jonathan Lopez;Lieutenant, Fire Suppression;134667.45;27707.65;3260.68;46613.76;238478.88
54578;Jamie Haynes;Lieutenant, Fire Suppression;142669.53;29728.93;3197.04;47710.18;236918.01
54851;David Gamble;Lieutenant, Fire Suppression;136155.26;28588.06;1018.42;45060.53;197688.52
54894;Kelly Ferrell;Lieutenant, Fire Suppression;135902.95;28091.23;2851.54;46731.74;220897.67
54908;Jennifer Shaw;Lieutenant, Fire Suppression;135902.97;27845.58;3791.45;47426;270512.19
55007;Ashley Perkins;Lieutenant, Fire Suppression;142774.43;30642.55;3351.47;48706.46;252279.89
55190;Rachel Shaffer;Lieutenant, Fire Suppression;134667.46;27427.67;3735.66;46808.76;266613.66
55279;Casey Wong;Lieutenant, Fire Suppression;135902.92;28796.58;2927.05;47512.6;219751.66
55413;Jesse Owen;Lieutenant, Fire Suppression;135178.27;27118.42;2437.17;45147.19;195155.83
55545;Samantha Nelson;Lieutenant, Fire Suppression;135902.97;28890.83;3965.42;48645.21;288333.42
55854;Bruce Walker;Lieutenant, Fire Suppression;143076.86;31782.57;4364.45;51792.46;315159.74
5586;Mary Clark;Lieutenant, Fire Suppression;135902.97;28890.84;3683.78;48363.59;271485.1
5659;Renee Hernandez;Lieutenant, Fire Suppression;135902.92;28537.26;2802.67;47128.9;212138.29
56619;Elizabeth Banks;Lieutenant, Fire Suppression;135902.94;28775.06;3968.74;48532.77;282332.31
56940;George Goodwin;Lieutenant, Fire Suppression;134667.47;28684.72;3325.06;47655.21;249675.09
5805;Madison Murphy;Lieutenant, Fire Suppression;134667.48;28608.4;3919.07;48172.9;272525.71
5928;Jessica Barnett;Lieutenant, Fire Suppression;135902.99;27728.99;3539.94;47057.9;258433.47
6721;Kaitlyn Williams;Lieutenant, Fire Suppression;136476.44;30051.98;567.7;46360.8;279867.28
6874;Jesse Mcconnell;Lieutenant, Fire Suppression;134667.48;27065.12;3107.45;45818;235036.97
7399;Stephen Carr;Lieutenant, Fire Suppression;135377.77;28780.62;3145.52;45490.3;230580.68
7962;Thomas Ashley;Lieutenant, Fire Suppression;142478.42;30126.7;2828.54;47452.38;222421.71
8040;Tammy Thomas;Lieutenant, Fire Suppression;135902.97;28955.04;3581.6;48325.61;265436.08
819;Jesse Brown;Lieutenant, Fire Suppression;135902.98;27367.68;2797.79;45954.44;210616.95
8222;Pamela Ali;Lieutenant, Fire Suppression;131859.67;27082.96;2457.07;44246.01;194118.34
8373;Seth Brown;Lieutenant, Fire Suppression;129522.73;26642.68;3541.43;45231.83;256694.86
8508;Kimberly Hunter;Lieutenant, Fire Suppression;134667.51;29461.12;3948.13;49054.68;275605.62
9025;Charles Thompson;Lieutenant, Fire Suppression;134667.51;28797.74;2678.09;47121.26;204715.92
923;Theresa Stanley;Lieutenant, Fire Suppression;134667.5;27861.39;2573.06;46079.88;200580.58
9336;David Hill;Lieutenant, Fire Suppression;142763.18;29913.21;2149.53;45315.89;214556.43
9704;Jeffrey Reynolds;Lieutenant, Fire Suppression;134667.5;28719.68;3446.99;47812.1;257004.53
9727;Adam Thomas;Lieutenant, Fire Suppression;135902.99;28890.84;3261.54;47941.35;239976.54
9907;Michael Trujillo;Lieutenant, Fire Suppression;134667.52;28719.67;3427.91;47793.01;249614.67
9925;Michael Swanson;Lieutenant, Fire Suppression;135581.77;28926.45;324.88;44753.23;225419.25
10156;Cheryl Taylor;Lieut,Fire Prev;93728;17595.17;2272.73;26805.47;166453.57
10921;Joseph Parker;Lieut,Fire Prev;109888;21075.9;2491.52;31701.13;182463.9
12863;Anne Aguilar;Lieut,Fire Prev;45280;9936.96;912.62;14677.21;68393.45
13070;Jacob Williams;Lieut,Fire Prev;45280.02;9798.08;1104.42;14730.13;79638.33
13341;Amanda Vazquez;Lieut,Fire Prev;109888;21075.9;2463.48;31673.09;180786.26
22621;Matthew Foster;Lieut,Fire Prev;45280;9786.51;1146.59;14760.73;82106.24
24446;Marilyn Collins;Lieut,Fire Prev;45280.04;9752.96;861.82;14442.41;65086.69
26523;Jennifer Miller;Lieut,Fire Prev;45280;9805.97;1529.64;15163.24;107699.81
27877;Jessica Goodwin;Lieut,Fire Prev;45280;9936.96;136.67;13901.26;83101.29
36170;Jennifer Phillips;Lieut,Fire Prev;11320.01;2438.24;203.96;3599.11;15598.32
38306;Emily Harper;Lieut,Fire Prev;143084.28;28873.62;3245.31;43304.88;234260.67
45054;Christina Cisneros;Lieut,Fire Prev;115612;23414.3;2015.65;34999.02;158511.6
46700;Devon Graham;Lieut,Fire Prev;109888;21290.42;2057.82;31481.95;154585.62
48239;Clayton Green;Lieut,Fire Prev;96220.01;18517.91;1871.57;28523.19;139065.84
56962;Mary Bailey;Lieut,Fire Prev;96220;18454.48;2062.15;28650.34;149992.25
7542;Stacy Reid;Lieut,Fire Prev;70888.01;15311.99;1270.67;20410.29;95551.58
9036;Michael Harding;Lieut,Fire Prev;109968.8;21680.91;2603.87;32424.47;185251.2
1232;Daniel Austin;Captain, Fire Suppression;153763.82;32706.54;3665.76;52017.73;268797.45
1365;Jillian Hayes;Captain, Fire Suppression;172005.78;36813.76;3451.63;54236.22;261437.08
13866;Peter Berry;Captain, Fire Suppression;153763.79;30869.78;3643.09;50158.3;274100.97
15196;Michael Case;Captain, Fire Suppression;155174.48;34709.88;702.06;51200.91;332171
15723;John Myers;Captain, Fire Suppression;155174.49;33162.83;4195.51;53147.31;303158.77
16585;Margaret Spears;Captain, Fire Suppression;171559.54;36583.73;3404.55;54246.19;257657.42
16942;Elizabeth Dillon;Captain, Fire Suppression;151555.51;31939.38;3155.54;50484.44;243943.23
17539;Nicole Salinas;Captain, Fire Suppression;155174.49;32987.6;3456.44;52233.01;255947.29
17873;Michael Petersen MD;Captain, Fire Suppression;155174.49;34659.26;510.29;50958.52;258217.14
18703;Amber Young;Captain, Fire Suppression;155174.48;33477.28;3545.14;52811.39;253883.92
19408;John Hernandez;Captain, Fire Suppression;153763.82;33005.94;3112.77;51764.14;237832.44
23080;Kenneth Lawrence;Captain, Fire Suppression;155174.5;31081.59;2883.65;49754.21;219440.57
23335;Ana Obrien;Captain, Fire Suppression;142131.61;30251.27;3262.41;47819.44;245906.54
2367;Bailey Edwards;Captain, Fire Suppression;155174.48;33801.65;3475.23;53065.85;260635.17
23964;Christopher Hebert;Captain, Fire Suppression;82440;16060.08;221.42;22022.94;237614.54
2454;Elizabeth Mccarthy;Captain, Fire Suppression;155196.81;31086.42;3650.32;50142.94;272706.89
24784;Peggy Walsh;Captain, Fire Suppression;153763.81;33259.06;3380.59;52285.08;259360.21
25165;Jonathan Golden;Captain, Fire Suppression;153846.1;32725.36;2871.16;51146.26;226466.11
25171;Derek Miller;Captain, Fire Suppression;16928.12;3492.63;48.97;5264.03;129441.93
25814;Shawn Bell;Captain, Fire Suppression;148278.03;29755.41;452.73;45295.39;226445.66
27730;Jessica Hart;Captain, Fire Suppression;154609.85;31888.59;553.31;47273.98;268744.39
2780;Linda Anderson;Captain, Fire Suppression;153763.81;30816.77;4369.31;50831.51;308056.22
27981;Curtis Hopkins;Captain, Fire Suppression;210377.55;42557.74;3753.07;59229.05;286426.58
2814;Jennifer Caldwell;Captain, Fire Suppression;155174.48;33952.28;3303.8;53045.05;253888.35
2837;Paul Michael;Captain, Fire Suppression;155174.51;32987.6;3002.69;51779.26;231552.05
29255;Kevin Delgado;Captain, Fire Suppression;155174.49;31994.57;3186.83;50970.37;239637.46
29870;Donna Macias;Captain, Fire Suppression;153763.81;31831.59;3092.3;50569.32;238897.77
30867;Ashley Walker;Captain, Fire Suppression;155174.49;32458.09;4950.26;53197.32;350817.57
30968;Larry Williams;Captain, Fire Suppression;157772.02;33505.12;3364.42;52249.49;256584.41
3226;Christian Davis;Captain, Fire Suppression;155174.49;32349.42;3781;51919.39;280759.66
33300;Dakota Koch;Captain, Fire Suppression;158574.15;32159.81;3380.15;50037.1;254803.44
34245;Cassandra Jackson;Captain, Fire Suppression;155174.49;33316.93;3050.91;52156.81;234766.09
35481;Elizabeth Morris;Captain, Fire Suppression;178450.97;43122.07;138.19;56417.74;266237.31
35538;Lisa Foley;Captain, Fire Suppression;155174.5;31819.27;3110.05;50718.29;236806.42
37119;Raymond King;Captain, Fire Suppression;155174.5;34043.54;3889.84;53722.35;286120.42
38152;Joe Mcdowell;Captain, Fire Suppression;62027;11863.81;1112.55;16325.54;83500.2
38633;Timothy Coleman;Captain, Fire Suppression;32166.82;6309.09;605.58;9731.15;45355.58
39;Melissa Zamora;Captain, Fire Suppression;169104.97;34912.51;3677.21;53039.02;275773.62
39213;Charles Wells;Captain, Fire Suppression;154479.11;32925.64;4149.93;52793.78;300051.37
40270;Matthew Shaffer;Captain, Fire Suppression;155174.49;33574.08;3034.93;52397.98;237351.78
41105;Renee Russo;Captain, Fire Suppression;155174.48;33029.02;3322.69;52140.68;255521.11
41742;Brenda Riddle;Captain, Fire Suppression;129785.85;26097.21;852.3;39437.14;179915.81
421;Cynthia Russell DDS;Captain, Fire Suppression;155174.5;32529.67;688.22;49006.86;331373.6
42701;Joshua Ford;Captain, Fire Suppression;155174.49;34173.11;692.8;50654.88;327836.65
44473;Angela Tyler;Captain, Fire Suppression;153763.83;32762.8;4564.18;52972.41;329381.7
44891;Shelia Robinson;Captain, Fire Suppression;153763.84;33099.76;3523.47;52268.66;263115.68
45096;Joseph Ramsey;Captain, Fire Suppression;155174.48;31301.45;4024.23;51114.65;294262.24
4527;Marcus Dean;Captain, Fire Suppression;153763.83;32955.65;3610.77;52211.85;267753.97
46616;Lisa Cooper;Captain, Fire Suppression;155174.49;31339.63;3084.39;50212.99;238075.89
47171;Anthony Cruz;Captain, Fire Suppression;155174.48;33749.44;3561.21;53099.62;265739.57
47197;Leah Adkins;Captain, Fire Suppression;153763.84;30816.76;2809.13;49271.32;217658.01
47339;Lisa Clark;Captain, Fire Suppression;152823.37;32491.56;4068.97;52110.27;297889.51
47806;Michelle Price;Captain, Fire Suppression;158574.15;34449.96;3814.52;52761.63;283326.16
48279;Terri Davis;Captain, Fire Suppression;155174.51;31629.02;4607.88;52025.86;329505.68
50024;Sheryl Fisher MD;Captain, Fire Suppression;170425.59;34712.5;4332.14;54546.53;309438.65
50398;Sydney Moss;Captain, Fire Suppression;155174.49;32987.6;3631.39;52407.96;269163.19
51468;Laura Carey;Captain, Fire Suppression;155174.49;33082.03;3085.95;51956.95;245554.29
53663;Erin Cortez DVM;Captain, Fire Suppression;155174.46;31181.45;2806.44;49776.86;221289.98
53971;Mrs. Holly Rodriguez;Captain, Fire Suppression;153763.79;34946.37;3712.85;54304.65;275803.89
54073;Lauren Brown;Captain, Fire Suppression;156585.18;33430.9;4044.51;53407.91;294464.34
5434;William Mason;Captain, Fire Suppression;151166.38;31268.96;3402.43;50052.53;250328.44
55335;Christine Lin;Captain, Fire Suppression;155174.47;33713.7;4260.82;53763.49;304546.89
56401;Nicole Brennan;Captain, Fire Suppression;152581.18;33564.28;4612.9;53702.28;318668.34
6412;Edward Pierce;Captain, Fire Suppression;155174.48;34320.5;4179.94;54289.41;306963.13
6685;Michael Sanders;Captain, Fire Suppression;155174.49;33029.02;2929.39;51747.38;230493.12
6757;Amy Richards;Captain, Fire Suppression;155174.49;34017.07;3991.59;53797.63;291740.98
7574;Susan Boone;Captain, Fire Suppression;155174.51;33982.56;2752.77;52524.3;241646.89
7962;Caleb Navarro;Captain, Fire Suppression;11285.42;2579.84;210.9;3939.03;16688.13
9231;Kenneth Benson;Captain, Fire Suppression;155174.52;33907.62;3952.69;53649.28;292661.97
9361;Natalie Fry;Captain, Fire Suppression;153763.8;31963.35;3693.68;51302.46;267679.39
9622;Randy Thompson;Captain, Fire Suppression;185490.04;37197.13;494.49;50609.86;249550.51
10921;Andrew Weaver;Capt,Fire Prev Or Fire Invsgtn;64640;13922.9;1567.63;20275.07;115504.88
13341;Michael Pennington;Capt,Fire Prev Or Fire Invsgtn;64640;13922.9;1469.87;20177.31;108865.83
